type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
asset,Loan 6742,1073310.43,0.0703,70,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6743,3599441.4,0.082,22,LOANS,float,0.82,<1m,,,
asset,Loan 6744,1133162.51,0.0328,75,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6745,2668986.65,0.0392,56,LOANS,float,0.84,3-5y,,,
asset,Loan 6746,3664440.38,0.0697,9,LOANS,fixed,0.0,1-3m,,,
asset,Cash,1276466.03,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 6748,2332452.86,0.0508,303,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6749,2050064.75,0.0832,44,LOANS,float,0.57,3-5y,,,
asset,Mortgage 6750,4564937.17,0.0568,111,LOANS,float,0.59,1-3y,,,
asset,Loan 6751,1440090.43,0.0674,71,LOANS,fixed,0.0,3-5y,,,
asset,Cash,2480538.96,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 6753,2751373.46,0.0595,351,LOANS,float,0.26,3-6m,,,
asset,Loan 6754,3757284.93,0.0624,80,LOANS,float,0.64,5+y,,,
asset,Loan 6755,1158291.09,0.0861,12,LOANS,fixed,0.0,5+y,,,
asset,Loan 6756,3485328.15,0.0629,49,LOANS,float,0.32,6-12m,,,
asset,AFS Bond 6757,5438815.03,0.0294,28,AFS,fixed,0.0,3-6m,,,
asset,Mortgage 6758,5472044.03,0.0606,154,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6759,1222497.31,0.0471,7,LOANS,float,0.85,1-3m,,,
asset,Mortgage 6760,3264665.01,0.0359,229,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 6761,4020605.3,0.0348,54,AFS,fixed,0.0,6-12m,,,-0.2233
asset,Mortgage 6762,3600807.78,0.0482,101,LOANS,float,0.42,6-12m,,,
asset,Loan 6763,217010.15,0.0556,44,LOANS,float,0.73,<1m,,,
asset,Mortgage 6764,3891739.71,0.0628,295,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6765,717658.03,0.067,69,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6766,257060.45,0.054,51,LOANS,float,0.64,3-6m,,,
asset,Loan 6767,2779557.01,0.0409,84,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6768,273452.5,0.0797,15,LOANS,float,0.59,3-5y,,,
asset,Loan 6769,882491.15,0.0376,47,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6770,2894498.89,0.0381,51,LOANS,fixed,0.0,<1m,,,
asset,Loan 6771,2052895.79,0.048,37,LOANS,float,0.33,1-3y,,,
asset,Mortgage 6772,2750592.65,0.0327,302,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 6773,4969936.37,0.0331,113,LOANS,float,0.67,6-12m,,,
asset,Loan 6774,927552.05,0.0563,14,LOANS,float,0.85,<1m,,,
asset,Loan 6775,3330912.73,0.0496,15,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 6776,3851425.68,0.0416,28,AFS,float,0.37,6-12m,,,
asset,Loan 6777,2204758.8,0.0727,48,LOANS,float,0.45,1-3y,,,
asset,AFS Bond 6778,1958891.53,0.0363,71,AFS,float,1.0,5+y,,,
asset,Loan 6779,2903051.39,0.0609,57,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6780,2382599.6,0.0875,44,LOANS,float,0.4,3-5y,,,
asset,Loan 6781,3206648.53,0.035,47,LOANS,float,0.9,3-6m,,,
asset,Loan 6782,1283665.43,0.0586,11,LOANS,float,0.22,1-3y,,,
asset,AFS Bond 6783,6461343.61,0.0482,45,AFS,fixed,0.0,1-3y,,,
asset,AFS Bond 6784,6963711.19,0.0278,27,AFS,fixed,0.0,5+y,,,
asset,Loan 6785,1587657.6,0.0349,47,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6786,1996576.32,0.0331,50,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 6787,3371105.61,0.0325,75,AFS,fixed,0.0,<1m,,,0.2104
asset,AFS Bond 6788,1443385.91,0.0594,9,AFS,fixed,0.0,<1m,,,
asset,Mortgage 6789,2274210.49,0.0319,276,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 6790,2581894.76,0.0471,57,AFS,float,0.33,3-5y,,,0.1067
asset,Loan 6791,3160418.29,0.0817,68,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6792,3317681.85,0.0426,34,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 6793,2317103.01,0.0324,243,LOANS,fixed,0.0,5+y,,,
asset,Loan 6794,1433842.55,0.0647,70,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 6795,5226347.62,0.0485,47,AFS,float,0.6,1-3m,,,
asset,Loan 6796,2520071.39,0.085,10,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6797,776292.55,0.0622,6,LOANS,fixed,0.0,<1m,,,
asset,Loan 6798,3604353.97,0.0749,17,LOANS,float,0.49,6-12m,,,
asset,Mortgage 6799,3540646.56,0.0456,217,LOANS,float,0.76,3-5y,,,
asset,Mortgage 6800,4520793.56,0.0646,133,LOANS,float,0.88,6-12m,,,
asset,Mortgage 6801,4890794.42,0.0373,211,LOANS,fixed,0.0,5+y,,,
asset,Loan 6802,437228.65,0.0351,79,LOANS,fixed,0.0,<1m,,,
asset,Loan 6803,965041.01,0.0422,26,LOANS,float,0.89,6-12m,,,
asset,Loan 6804,2450900.62,0.0819,54,LOANS,float,0.84,1-3m,,,
asset,Loan 6805,2502941.58,0.0772,73,LOANS,fixed,0.0,<1m,,,
asset,Loan 6806,2742251.02,0.0758,11,LOANS,float,0.82,<1m,,,
asset,Loan 6807,3067111.44,0.0844,75,LOANS,float,0.48,1-3m,,,
asset,Loan 6808,2324660.81,0.0525,68,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6809,1931919.28,0.0755,18,LOANS,fixed,0.0,1-3m,,,
asset,Cash,634311.4,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 6811,6903261.87,0.0252,19,AFS,float,0.56,5+y,,,-0.1385
asset,Loan 6812,471728.46,0.0318,63,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6813,604494.1,0.0468,73,LOANS,float,0.69,3-5y,,,
asset,Mortgage 6814,1935053.64,0.0676,158,LOANS,float,0.67,3-5y,,,
asset,Loan 6815,2210850.48,0.0319,58,LOANS,float,0.69,1-3m,,,
asset,AFS Bond 6816,3247791.37,0.031,14,AFS,fixed,0.0,1-3m,,,0.3265
asset,Loan 6817,2480886.17,0.0782,39,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 6818,3948543.55,0.0265,232,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6819,3786287.83,0.035,78,LOANS,float,0.46,3-5y,,,
asset,Loan 6820,1479598.1,0.0878,52,LOANS,float,0.88,3-5y,,,
asset,Mortgage 6821,3837989.67,0.033,96,LOANS,fixed,0.0,<1m,,,
asset,Loan 6822,2631602.29,0.0423,63,LOANS,float,0.2,<1m,,,
asset,Loan 6823,3033783.61,0.0558,14,LOANS,float,0.86,1-3m,,,
asset,Cash,338375.49,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 6825,754182.24,0.0333,51,AFS,float,0.73,1-3m,,,
asset,Loan 6826,3611992.43,0.0616,28,LOANS,float,0.42,3-6m,,,
asset,Mortgage 6827,2655748.66,0.0417,153,LOANS,float,0.77,1-3m,,,
asset,Mortgage 6828,5763662.47,0.0522,108,LOANS,float,0.4,6-12m,,,
asset,Loan 6829,1519326.9,0.0817,24,LOANS,float,0.35,1-3y,,,
asset,Loan 6830,3496451.81,0.0687,65,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 6831,2383892.01,0.0382,36,AFS,float,0.4,3-6m,,,-0.1559
asset,AFS Bond 6832,7723858.13,0.0596,77,AFS,fixed,0.0,3-5y,,,
asset,AFS Bond 6833,5501875.45,0.0447,52,AFS,float,0.36,3-5y,,,0.1736
asset,Loan 6834,1355829.36,0.059,45,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6835,227692.05,0.0869,37,LOANS,float,0.29,1-3m,,,
asset,Loan 6836,1010449.24,0.0395,35,LOANS,float,0.35,1-3m,,,
asset,Mortgage 6837,2973290.06,0.0599,232,LOANS,fixed,0.0,<1m,,,
asset,Loan 6838,3180527.63,0.0482,64,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 6839,5601136.4,0.0212,6,AFS,fixed,0.0,<1m,,,-0.2484
asset,Loan 6840,3805756.62,0.0454,9,LOANS,float,0.45,1-3m,,,
asset,Loan 6841,3217015.85,0.0887,16,LOANS,float,0.83,1-3y,,,
asset,Loan 6842,828713.34,0.0427,11,LOANS,float,0.27,5+y,,,
asset,AFS Bond 6843,5691062.28,0.0159,10,AFS,float,0.45,3-6m,,,
asset,AFS Bond 6844,4879337.91,0.0174,38,AFS,fixed,0.0,<1m,,,-0.183
asset,Mortgage 6845,5194026.68,0.0548,330,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 6846,3531321.35,0.0281,72,AFS,float,0.56,3-5y,,,
asset,Loan 6847,818484.43,0.0411,72,LOANS,float,0.51,3-6m,,,
asset,Loan 6848,1591609.45,0.0561,24,LOANS,float,0.42,1-3y,,,
asset,Loan 6849,2076049.78,0.0314,24,LOANS,fixed,0.0,5+y,,,
asset,Loan 6850,2890353.68,0.0795,23,LOANS,float,0.63,5+y,,,
asset,Loan 6851,3420898.37,0.0354,51,LOANS,float,0.24,1-3m,,,
asset,Loan 6852,3209708.82,0.0885,42,LOANS,float,0.25,1-3m,,,
asset,Mortgage 6853,4655844.22,0.055,315,LOANS,float,0.52,6-12m,,,
asset,Mortgage 6854,1601033.39,0.0327,324,LOANS,float,0.61,6-12m,,,
asset,Mortgage 6855,2065718.25,0.0273,94,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6856,1534611.28,0.0431,44,LOANS,float,0.34,6-12m,,,
asset,Cash,1660428.89,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 6858,3518457.72,0.073,74,LOANS,float,0.42,3-6m,,,
asset,Loan 6859,1925347.52,0.0782,55,LOANS,float,0.41,5+y,,,
asset,Cash,1592849.87,0.0,0,CASH,float,1.0,<1m,,,
asset,Cash,928719.97,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 6862,3771126.98,0.0445,185,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6863,2138929.22,0.0492,40,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 6864,5703748.39,0.0439,78,AFS,fixed,0.0,1-3y,,,
asset,AFS Bond 6865,1995646.21,0.0389,8,AFS,float,0.38,6-12m,,,0.3132
asset,Loan 6866,1404007.41,0.0347,51,LOANS,float,0.86,3-6m,,,
asset,AFS Bond 6867,825262.46,0.0569,77,AFS,fixed,0.0,1-3y,,,-0.2056
asset,Loan 6868,3069838.61,0.0824,17,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 6869,4040873.22,0.0232,317,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 6870,4945148.36,0.0557,29,AFS,fixed,0.0,6-12m,,,
asset,Loan 6871,2638599.92,0.0514,39,LOANS,float,0.32,1-3m,,,
asset,Loan 6872,384546.02,0.0683,18,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 6873,5924922.75,0.0409,235,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6874,3102546.27,0.0813,14,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 6875,2730256.33,0.0351,22,AFS,fixed,0.0,3-5y,,,0.412
asset,Loan 6876,2087050.7,0.0363,22,LOANS,float,0.75,3-6m,,,
asset,Cash,977083.4,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 6878,1403210.97,0.0231,31,AFS,fixed,0.0,5+y,,,
asset,Loan 6879,2530027.15,0.0758,47,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 6880,5775748.62,0.0302,286,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 6881,1089631.95,0.0176,56,AFS,float,0.89,1-3m,,,-0.2166
asset,AFS Bond 6882,1000088.19,0.0182,64,AFS,float,0.83,5+y,,,-0.0936
asset,Loan 6883,453201.37,0.0622,50,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 6884,2504549.75,0.0348,115,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6885,3895294.9,0.0389,6,LOANS,float,0.83,1-3y,,,
asset,Mortgage 6886,1965458.98,0.0612,243,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 6887,660271.65,0.0304,63,AFS,fixed,0.0,5+y,,,
asset,Loan 6888,3054605.6,0.059,81,LOANS,float,0.68,3-6m,,,
asset,Loan 6889,2283644.71,0.0366,43,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 6890,7570878.65,0.0489,7,AFS,float,0.69,5+y,,,
asset,Loan 6891,708264.68,0.0314,38,LOANS,float,0.74,3-5y,,,
asset,AFS Bond 6892,5498279.79,0.0383,12,AFS,float,0.67,1-3m,,,0.1536
asset,Loan 6893,1885237.24,0.059,22,LOANS,float,0.68,<1m,,,
asset,Mortgage 6894,1271885.9,0.0579,150,LOANS,float,0.29,6-12m,,,
asset,Mortgage 6895,4755742.04,0.0565,198,LOANS,float,0.38,3-6m,,,
asset,AFS Bond 6896,1421925.85,0.0512,57,AFS,fixed,0.0,6-12m,,,-0.1351
asset,Loan 6897,2634577.38,0.0339,77,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6898,992665.52,0.0466,68,LOANS,fixed,0.0,<1m,,,
asset,Loan 6899,2746911.7,0.0454,50,LOANS,float,0.51,3-6m,,,
asset,Loan 6900,1070470.8,0.089,39,LOANS,float,0.35,1-3y,,,
asset,AFS Bond 6901,1441669.72,0.029,71,AFS,float,0.66,5+y,,,
asset,Cash,1660252.24,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 6903,1953765.01,0.0223,34,AFS,float,0.89,3-6m,,,-0.2179
asset,Loan 6904,3837040.46,0.0409,56,LOANS,float,0.38,3-5y,,,
asset,Mortgage 6905,1962309.06,0.0459,172,LOANS,float,0.81,6-12m,,,
asset,AFS Bond 6906,3046244.8,0.0547,23,AFS,float,0.81,1-3m,,,-0.282
asset,Loan 6907,513525.74,0.071,11,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 6908,1061051.05,0.0275,84,LOANS,float,0.29,1-3m,,,
asset,Loan 6909,3344641.27,0.0587,76,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6910,3119021.7,0.0426,12,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6911,2720592.85,0.0547,57,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6912,1263325.94,0.0753,70,LOANS,float,0.81,6-12m,,,
asset,Mortgage 6913,5601348.17,0.0508,224,LOANS,float,0.58,5+y,,,
asset,Mortgage 6914,5198102.4,0.0555,221,LOANS,float,0.41,3-5y,,,
asset,Loan 6915,2845786.95,0.0658,68,LOANS,float,0.55,5+y,,,
asset,Loan 6916,1384129.88,0.0833,17,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 6917,3626729.82,0.0397,264,LOANS,float,0.87,1-3m,,,
asset,Loan 6918,1337773.55,0.0776,83,LOANS,fixed,0.0,<1m,,,
asset,Loan 6919,1186443.72,0.0367,43,LOANS,fixed,0.0,1-3y,,,
asset,AFS Bond 6920,3922291.61,0.049,20,AFS,float,0.77,<1m,,,-0.1911
asset,AFS Bond 6921,7490257.11,0.0267,60,AFS,fixed,0.0,3-6m,,,-0.1645
asset,Mortgage 6922,5937286.06,0.0398,152,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6923,2633947.65,0.0689,8,LOANS,float,0.88,6-12m,,,
asset,Loan 6924,1057451.65,0.0361,39,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6925,3321836.15,0.043,47,LOANS,float,0.67,6-12m,,,
asset,AFS Bond 6926,1314457.2,0.0462,25,AFS,fixed,0.0,3-5y,,,0.0028
asset,Cash,612778.67,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 6928,3325293.79,0.048,78,LOANS,float,0.23,6-12m,,,
asset,Loan 6929,3925776.09,0.0791,40,LOANS,float,0.26,1-3y,,,
asset,AFS Bond 6930,5625503.12,0.0254,45,AFS,float,0.48,6-12m,,,
asset,Loan 6931,2404034.93,0.0531,71,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6932,2754532.29,0.0809,42,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 6933,5628729.61,0.0678,141,LOANS,float,0.65,1-3y,,,
asset,Loan 6934,3750633.62,0.035,56,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 6935,3109050.28,0.0545,289,LOANS,float,0.75,1-3y,,,
asset,Cash,2100998.3,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 6937,1995560.53,0.0151,74,AFS,fixed,0.0,<1m,,,0.3902
asset,Cash,1069417.69,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 6939,3381092.09,0.0698,56,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 6940,5710343.18,0.0535,118,LOANS,float,0.68,3-6m,,,
asset,Loan 6941,2371653.48,0.0704,8,LOANS,float,0.87,3-6m,,,
asset,AFS Bond 6942,1079337.4,0.0179,83,AFS,float,0.8,1-3y,,,
asset,Mortgage 6943,4283176.64,0.0261,306,LOANS,fixed,0.0,3-6m,,,
asset,Loan 6944,503608.95,0.0379,43,LOANS,float,0.42,3-6m,,,
asset,Loan 6945,837731.59,0.04,70,LOANS,float,0.8,1-3y,,,
asset,Mortgage 6946,5544882.71,0.0525,346,LOANS,fixed,0.0,<1m,,,
asset,Loan 6947,1096416.05,0.0572,17,LOANS,float,0.36,1-3y,,,
asset,Mortgage 6948,1582897.4,0.0215,190,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6949,3079729.94,0.0833,75,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6950,2736577.55,0.0642,57,LOANS,float,0.83,5+y,,,
asset,AFS Bond 6951,1251621.44,0.0301,7,AFS,fixed,0.0,1-3y,,,0.2664
asset,Loan 6952,1880964.34,0.0332,80,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 6953,3867157.61,0.0158,47,AFS,fixed,0.0,3-6m,,,0.0814
asset,Mortgage 6954,5151123.64,0.0394,330,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6955,1567653.42,0.0809,70,LOANS,float,0.77,6-12m,,,
asset,Loan 6956,2567376.62,0.0347,72,LOANS,float,0.4,3-5y,,,
asset,AFS Bond 6957,1068980.52,0.0229,36,AFS,fixed,0.0,3-6m,,,
asset,Mortgage 6958,1174663.45,0.0501,315,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 6959,1731075.68,0.0272,198,LOANS,float,0.3,3-5y,,,
asset,Cash,603375.79,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 6961,1133969.82,0.0872,47,LOANS,float,0.24,6-12m,,,
asset,Loan 6962,3408814.33,0.0397,53,LOANS,float,0.55,3-6m,,,
asset,Loan 6963,3862817.0,0.0743,78,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6964,647869.67,0.0525,71,LOANS,float,0.56,5+y,,,
asset,AFS Bond 6965,3143474.36,0.0475,61,AFS,fixed,0.0,5+y,,,0.3757
asset,Loan 6966,1486548.37,0.0851,62,LOANS,float,0.52,1-3y,,,
asset,Mortgage 6967,2154080.66,0.0269,170,LOANS,float,0.74,1-3y,,,
asset,Loan 6968,1062429.74,0.0534,84,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 6969,1629440.41,0.0566,337,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 6970,5921678.16,0.0516,206,LOANS,float,0.82,1-3m,,,
asset,AFS Bond 6971,6797531.55,0.0483,63,AFS,float,0.67,3-5y,,,-0.3884
asset,Loan 6972,2763197.53,0.0571,61,LOANS,float,0.25,3-6m,,,
asset,Loan 6973,2269093.27,0.0574,24,LOANS,float,0.75,<1m,,,
asset,Loan 6974,1772375.09,0.0481,55,LOANS,float,0.42,1-3m,,,
asset,Mortgage 6975,4746028.72,0.0305,342,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 6976,2066404.98,0.0429,28,AFS,fixed,0.0,1-3m,,,-0.0108
asset,AFS Bond 6977,7289799.57,0.0586,18,AFS,fixed,0.0,<1m,,,
asset,Loan 6978,2458978.58,0.0883,9,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 6979,3229881.53,0.0669,315,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6980,3075069.98,0.0405,48,LOANS,fixed,0.0,5+y,,,
asset,Loan 6981,2866085.88,0.0787,69,LOANS,fixed,0.0,3-5y,,,
asset,Loan 6982,2999269.09,0.0658,28,LOANS,fixed,0.0,1-3y,,,
asset,Loan 6983,3365018.56,0.0673,9,LOANS,fixed,0.0,<1m,,,
asset,Loan 6984,1886972.02,0.0747,40,LOANS,float,0.82,3-5y,,,
asset,Loan 6985,2298848.97,0.0493,83,LOANS,float,0.69,3-5y,,,
asset,Loan 6986,3880739.31,0.0889,74,LOANS,fixed,0.0,1-3m,,,
asset,Loan 6987,3935360.84,0.0648,75,LOANS,float,0.64,5+y,,,
asset,Loan 6988,1844058.49,0.0435,76,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 6989,4571287.64,0.0309,347,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 6990,7383715.34,0.0487,57,AFS,fixed,0.0,<1m,,,0.3319
asset,Loan 6991,3780032.85,0.047,42,LOANS,float,0.25,3-6m,,,
asset,AFS Bond 6992,3654545.75,0.0558,70,AFS,float,0.68,<1m,,,
asset,Mortgage 6993,1058433.65,0.055,137,LOANS,float,0.66,5+y,,,
asset,Cash,2003601.26,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 6995,3736851.58,0.0338,80,LOANS,float,0.72,3-5y,,,
asset,AFS Bond 6996,3072110.97,0.0454,24,AFS,fixed,0.0,<1m,,,
asset,Loan 6997,3219225.34,0.0897,6,LOANS,fixed,0.0,6-12m,,,
asset,Loan 6998,762091.91,0.0778,62,LOANS,float,0.41,1-3y,,,
asset,Loan 6999,331547.4,0.0675,6,LOANS,float,0.39,1-3y,,,
asset,AFS Bond 7000,2025882.24,0.0493,49,AFS,float,0.48,1-3m,,,-0.0408
asset,Loan 7001,726914.34,0.0659,69,LOANS,float,0.26,1-3y,,,
asset,Loan 7002,1199112.83,0.0749,25,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 7003,3534460.82,0.052,88,LOANS,fixed,0.0,1-3y,,,
asset,Loan 7004,1868856.09,0.0341,7,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 7005,4694735.9,0.0422,182,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 7006,711112.97,0.0486,44,AFS,fixed,0.0,1-3m,,,0.4484
asset,Loan 7007,1423697.97,0.0712,19,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 7008,6219358.61,0.0341,14,AFS,float,0.5,1-3y,,,
asset,Loan 7009,3179531.3,0.0773,66,LOANS,float,0.26,6-12m,,,
asset,Mortgage 7010,3189617.59,0.0293,70,LOANS,float,0.29,3-6m,,,
asset,Loan 7011,2429501.04,0.052,13,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 7012,5453208.12,0.0232,329,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 7013,3080642.81,0.0417,33,AFS,fixed,0.0,<1m,,,
asset,Loan 7014,567383.07,0.0587,47,LOANS,fixed,0.0,<1m,,,
asset,Loan 7015,777554.82,0.0776,11,LOANS,fixed,0.0,3-6m,,,
asset,Mortgage 7016,3082747.48,0.0212,348,LOANS,float,0.39,<1m,,,
asset,Loan 7017,363702.35,0.048,17,LOANS,float,0.66,6-12m,,,
asset,Mortgage 7018,1071843.64,0.033,204,LOANS,fixed,0.0,6-12m,,,
asset,Loan 7019,283057.08,0.0614,62,LOANS,float,0.59,3-6m,,,
asset,AFS Bond 7020,3399028.47,0.0222,35,AFS,float,0.51,1-3m,,,
asset,Mortgage 7021,2608001.39,0.0526,97,LOANS,fixed,0.0,<1m,,,
asset,Loan 7022,3043177.82,0.0309,36,LOANS,fixed,0.0,5+y,,,
asset,Loan 7023,2262303.49,0.0419,61,LOANS,fixed,0.0,1-3m,,,
asset,Loan 7024,2743079.38,0.0745,12,LOANS,float,0.53,1-3y,,,
asset,AFS Bond 7025,7060231.51,0.0389,70,AFS,fixed,0.0,6-12m,,,-0.0467
asset,AFS Bond 7026,2479003.39,0.0321,41,AFS,float,0.46,1-3m,,,
asset,AFS Bond 7027,2783119.48,0.0559,45,AFS,fixed,0.0,5+y,,,0.2974
asset,Loan 7028,1398415.36,0.0738,35,LOANS,float,0.64,1-3m,,,
asset,Cash,235491.54,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 7030,2127425.29,0.0546,16,AFS,float,0.68,1-3y,,,0.4184
asset,Loan 7031,2718037.81,0.0891,49,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 7032,3723597.82,0.0421,74,AFS,float,0.97,3-5y,,,0.4782
asset,Loan 7033,3046757.05,0.0782,78,LOANS,float,0.63,3-5y,,,
asset,AFS Bond 7034,2386031.86,0.0258,36,AFS,fixed,0.0,1-3m,,,
asset,Loan 7035,3294469.5,0.0801,73,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 7036,5280549.86,0.0368,90,LOANS,float,0.81,5+y,,,
asset,Loan 7037,719727.99,0.0683,53,LOANS,fixed,0.0,1-3m,,,
asset,Loan 7038,1329014.45,0.0598,63,LOANS,fixed,0.0,1-3y,,,
asset,Loan 7039,1006938.25,0.041,15,LOANS,float,0.48,1-3y,,,
asset,Loan 7040,1604905.13,0.0863,38,LOANS,fixed,0.0,6-12m,,,
asset,Loan 7041,835518.77,0.0369,64,LOANS,float,0.23,1-3y,,,
asset,AFS Bond 7042,7467625.22,0.0274,63,AFS,fixed,0.0,5+y,,,-0.1575
asset,Loan 7043,486763.12,0.0712,18,LOANS,float,0.64,3-5y,,,
asset,Loan 7044,2955661.46,0.074,62,LOANS,fixed,0.0,5+y,,,
asset,Loan 7045,3362989.08,0.0736,18,LOANS,float,0.34,3-6m,,,
asset,Loan 7046,2671977.26,0.0445,47,LOANS,float,0.8,1-3m,,,
asset,Loan 7047,3931827.39,0.0379,29,LOANS,float,0.27,3-5y,,,
asset,Loan 7048,3996849.11,0.0839,10,LOANS,fixed,0.0,1-3m,,,
asset,Loan 7049,949826.09,0.0803,16,LOANS,float,0.8,1-3y,,,
asset,Loan 7050,345552.67,0.0327,77,LOANS,fixed,0.0,6-12m,,,
asset,Cash,741677.24,0.0,0,CASH,float,1.0,<1m,,,
asset,Cash,1373246.72,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 7053,3927348.18,0.0593,35,LOANS,float,0.81,3-6m,,,
asset,Loan 7054,2332653.54,0.0704,61,LOANS,fixed,0.0,3-6m,,,
asset,Loan 7055,2616667.76,0.0651,35,LOANS,float,0.25,3-5y,,,
asset,Loan 7056,1284738.14,0.0581,68,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 7057,4060620.2,0.062,137,LOANS,fixed,0.0,<1m,,,
asset,Loan 7058,3349037.6,0.0801,65,LOANS,float,0.72,<1m,,,
asset,AFS Bond 7059,6596792.15,0.054,35,AFS,fixed,0.0,<1m,,,
asset,Loan 7060,1150562.52,0.0463,52,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 7061,3557576.14,0.0271,209,LOANS,float,0.56,3-6m,,,
asset,Loan 7062,2757515.7,0.0844,20,LOANS,fixed,0.0,3-6m,,,
