type,name,amount,rate,duration,category,fixed_float,float_share,repricing_bucket,deposit_beta,stability,convexity
asset,Loan 1061,3884725.43,0.0798,82,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1062,3769789.24,0.0571,39,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1063,5133843.05,0.06,103,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1064,1695277.89,0.0526,8,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1065,5353300.17,0.0432,65,AFS,fixed,0.0,1-3m,,,0.0624
asset,Loan 1066,3436957.31,0.033,25,LOANS,float,0.62,<1m,,,
asset,Cash,508294.92,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 1068,1070574.53,0.0463,313,LOANS,float,0.78,<1m,,,
asset,Loan 1069,971952.38,0.0868,69,LOANS,float,0.4,6-12m,,,
asset,Loan 1070,3454083.37,0.066,30,LOANS,float,0.71,6-12m,,,
asset,Loan 1071,3211361.43,0.0317,63,LOANS,float,0.36,1-3m,,,
asset,Loan 1072,2800214.93,0.0575,66,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 1073,7807993.83,0.0329,55,AFS,fixed,0.0,3-5y,,,
asset,Loan 1074,2469344.57,0.0344,12,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 1075,4031993.18,0.0309,6,AFS,fixed,0.0,3-6m,,,0.3959
asset,Loan 1076,1647563.17,0.0887,77,LOANS,float,0.29,<1m,,,
asset,Mortgage 1077,2301458.26,0.0452,127,LOANS,float,0.81,<1m,,,
asset,Loan 1078,2215610.44,0.0385,46,LOANS,fixed,0.0,<1m,,,
asset,Cash,1298105.48,0.0,0,CASH,float,1.0,<1m,,,
asset,Cash,774401.56,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1081,1834326.87,0.0842,39,LOANS,float,0.63,1-3y,,,
asset,Loan 1082,3592152.88,0.0489,25,LOANS,float,0.73,1-3y,,,
asset,AFS Bond 1083,5430646.08,0.0509,30,AFS,fixed,0.0,1-3m,,,0.3666
asset,Loan 1084,895937.02,0.0582,65,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1085,3601665.83,0.0597,77,LOANS,float,0.45,6-12m,,,
asset,Loan 1086,627465.36,0.0732,21,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1087,3499057.82,0.0408,71,LOANS,fixed,0.0,5+y,,,
asset,Loan 1088,3585399.18,0.0651,73,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 1089,3082094.96,0.0238,228,LOANS,float,0.67,<1m,,,
asset,Loan 1090,3929071.01,0.0373,19,LOANS,float,0.61,5+y,,,
asset,Loan 1091,309723.11,0.0576,40,LOANS,float,0.52,1-3y,,,
asset,Mortgage 1092,2647134.61,0.0222,351,LOANS,float,0.43,1-3m,,,
asset,Loan 1093,384992.54,0.0686,15,LOANS,float,0.76,1-3y,,,
asset,Cash,1015338.23,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1095,876441.04,0.0879,32,LOANS,float,0.26,1-3m,,,
asset,Loan 1096,1729105.69,0.0688,21,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1097,1842961.99,0.0784,83,LOANS,float,0.83,1-3m,,,
asset,Loan 1098,565223.69,0.052,68,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 1099,4073297.65,0.0403,60,AFS,float,0.36,5+y,,,-0.0876
asset,Loan 1100,908152.16,0.0678,11,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1101,1961394.53,0.0435,69,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1102,3623388.92,0.0345,304,LOANS,float,0.26,3-6m,,,
asset,Loan 1103,685601.04,0.0842,72,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1104,381367.44,0.0346,71,LOANS,fixed,0.0,<1m,,,
asset,Loan 1105,1769473.74,0.0579,80,LOANS,float,0.45,<1m,,,
asset,AFS Bond 1106,622015.2,0.0483,29,AFS,float,0.43,5+y,,,
asset,Loan 1107,516504.15,0.0826,64,LOANS,float,0.42,5+y,,,
asset,Mortgage 1108,4119051.97,0.0333,168,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1109,3932307.51,0.0456,61,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1110,1700748.6,0.0308,57,LOANS,float,0.52,5+y,,,
asset,Mortgage 1111,4721234.15,0.0563,244,LOANS,float,0.63,3-5y,,,
asset,Mortgage 1112,4451466.77,0.0397,129,LOANS,float,0.26,<1m,,,
asset,Loan 1113,3300679.25,0.0718,9,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1114,751585.92,0.0445,17,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 1115,1611242.35,0.034,27,AFS,fixed,0.0,1-3m,,,0.181
asset,Mortgage 1116,3226329.74,0.0443,290,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1117,1320359.35,0.0798,7,LOANS,float,0.24,<1m,,,
asset,Mortgage 1118,4565464.07,0.069,343,LOANS,float,0.72,3-6m,,,
asset,Loan 1119,1718785.41,0.0608,13,LOANS,float,0.36,1-3y,,,
asset,Loan 1120,2390332.74,0.0632,59,LOANS,float,0.83,6-12m,,,
asset,Loan 1121,2566247.42,0.0688,8,LOANS,float,0.69,1-3m,,,
asset,Loan 1122,930364.93,0.0506,70,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1123,4424870.42,0.0661,210,LOANS,float,0.29,3-5y,,,
asset,Mortgage 1124,5799016.84,0.0617,142,LOANS,float,0.76,1-3y,,,
asset,Loan 1125,2824650.69,0.0352,31,LOANS,float,0.29,1-3m,,,
asset,Mortgage 1126,1504518.63,0.0408,167,LOANS,float,0.41,1-3y,,,
asset,Loan 1127,268896.26,0.0829,28,LOANS,float,0.67,5+y,,,
asset,AFS Bond 1128,4276091.75,0.0513,35,AFS,float,0.6,<1m,,,
asset,Mortgage 1129,3431826.49,0.0697,345,LOANS,float,0.74,3-6m,,,
asset,AFS Bond 1130,6900561.11,0.0543,12,AFS,fixed,0.0,6-12m,,,-0.3643
asset,AFS Bond 1131,7719853.32,0.049,84,AFS,fixed,0.0,1-3y,,,
asset,AFS Bond 1132,7605376.2,0.0521,70,AFS,fixed,0.0,<1m,,,-0.4031
asset,Loan 1133,648625.53,0.0423,43,LOANS,float,0.31,3-5y,,,
asset,Loan 1134,2122407.14,0.074,25,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1135,3312810.97,0.0374,62,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 1136,549406.81,0.0526,70,AFS,float,0.54,1-3m,,,0.4182
asset,Loan 1137,1615258.16,0.0753,37,LOANS,float,0.64,1-3m,,,
asset,AFS Bond 1138,4472377.06,0.0504,60,AFS,fixed,0.0,6-12m,,,0.4913
asset,AFS Bond 1139,7235489.43,0.0578,62,AFS,float,0.96,1-3m,,,
asset,AFS Bond 1140,5882193.02,0.0383,16,AFS,fixed,0.0,3-6m,,,
asset,Loan 1141,3931390.71,0.0399,56,LOANS,fixed,0.0,5+y,,,
asset,Loan 1142,3705571.67,0.0391,72,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1143,3565974.83,0.072,46,LOANS,float,0.71,3-6m,,,
asset,Loan 1144,1263166.83,0.0617,57,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 1145,5437898.79,0.0512,267,LOANS,float,0.69,5+y,,,
asset,Loan 1146,1345819.37,0.0322,22,LOANS,float,0.47,1-3y,,,
asset,Cash,781426.86,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1148,2296786.24,0.0613,8,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1149,4549494.82,0.0266,70,AFS,float,0.81,<1m,,,
asset,Mortgage 1150,5207917.2,0.033,123,LOANS,float,0.29,6-12m,,,
asset,Loan 1151,3000063.04,0.0572,80,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1152,5687697.13,0.0533,239,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1153,3182199.2,0.0729,54,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1154,1526134.61,0.0458,244,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1155,2904233.6,0.0797,17,LOANS,fixed,0.0,<1m,,,
asset,Loan 1156,694240.62,0.0429,53,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1157,2435309.94,0.0611,80,LOANS,float,0.81,6-12m,,,
asset,Mortgage 1158,5982558.88,0.0545,273,LOANS,float,0.71,5+y,,,
asset,Loan 1159,2121986.39,0.0591,71,LOANS,float,0.29,5+y,,,
asset,Loan 1160,2838988.68,0.0573,26,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1161,3816922.66,0.0661,53,LOANS,float,0.28,1-3y,,,
asset,Loan 1162,2186554.5,0.0371,44,LOANS,float,0.89,3-6m,,,
asset,Loan 1163,3206574.06,0.0385,45,LOANS,float,0.23,3-6m,,,
asset,Loan 1164,3312675.26,0.0593,76,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1165,369793.41,0.0589,49,LOANS,float,0.6,5+y,,,
asset,Loan 1166,3370947.96,0.08,23,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1167,4808393.9,0.0534,226,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1168,5483767.34,0.0334,56,AFS,fixed,0.0,3-6m,,,0.4236
asset,Loan 1169,3840702.07,0.0834,27,LOANS,float,0.65,3-5y,,,
asset,Loan 1170,2594415.0,0.0763,21,LOANS,float,0.59,3-5y,,,
asset,Mortgage 1171,1962133.67,0.0509,351,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1172,2008175.63,0.0838,74,LOANS,fixed,0.0,1-3m,,,
asset,Cash,759910.07,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1174,3352824.09,0.0803,74,LOANS,float,0.26,1-3y,,,
asset,Loan 1175,2437793.5,0.0595,49,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1176,291416.37,0.0617,20,LOANS,float,0.38,<1m,,,
asset,Loan 1177,1284336.55,0.041,25,LOANS,fixed,0.0,3-6m,,,
asset,Cash,1728660.56,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1179,3852268.67,0.0409,44,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1180,741350.09,0.0836,21,LOANS,float,0.46,<1m,,,
asset,Loan 1181,3058108.21,0.0652,70,LOANS,float,0.56,6-12m,,,
asset,AFS Bond 1182,2519656.45,0.0293,9,AFS,float,0.35,6-12m,,,
asset,Mortgage 1183,5568675.49,0.0209,186,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 1184,4926070.93,0.0352,316,LOANS,float,0.51,1-3m,,,
asset,AFS Bond 1185,1567752.73,0.0393,37,AFS,fixed,0.0,1-3y,,,-0.2497
asset,Cash,2407245.06,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 1187,1208960.4,0.0606,145,LOANS,float,0.66,<1m,,,
asset,Loan 1188,3702880.71,0.0464,54,LOANS,float,0.79,3-6m,,,
asset,AFS Bond 1189,2095656.01,0.0528,74,AFS,float,0.33,1-3y,,,0.2464
asset,Loan 1190,540917.39,0.0719,77,LOANS,fixed,0.0,3-6m,,,
asset,AFS Bond 1191,2081376.32,0.0377,49,AFS,float,0.92,3-5y,,,
asset,Loan 1192,3060237.2,0.0572,47,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1193,3844172.18,0.0497,6,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1194,3625490.98,0.0704,68,LOANS,float,0.59,5+y,,,
asset,Loan 1195,508365.39,0.0826,74,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1196,6620424.49,0.035,51,AFS,fixed,0.0,5+y,,,-0.024
asset,Loan 1197,2484981.32,0.0532,21,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1198,933365.26,0.0306,41,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 1199,3183657.64,0.019,34,AFS,float,0.87,1-3m,,,-0.333
asset,Cash,2421511.61,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1201,2072783.93,0.0722,6,LOANS,fixed,0.0,1-3m,,,
asset,Cash,1632246.65,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1203,1253920.71,0.06,76,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1204,3828535.24,0.0541,93,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1205,447187.42,0.0456,72,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 1206,1938886.61,0.0455,64,AFS,float,0.78,<1m,,,
asset,AFS Bond 1207,5307247.15,0.0574,47,AFS,fixed,0.0,6-12m,,,
asset,AFS Bond 1208,3551569.22,0.0205,72,AFS,float,0.65,5+y,,,
asset,Loan 1209,2940637.06,0.0328,46,LOANS,float,0.57,<1m,,,
asset,Loan 1210,1471882.1,0.0828,34,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1211,482873.39,0.045,48,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1212,2576119.86,0.0317,81,LOANS,float,0.77,5+y,,,
asset,Mortgage 1213,2671512.68,0.0325,302,LOANS,fixed,0.0,1-3m,,,
asset,Cash,2098042.03,0.0,0,CASH,float,1.0,<1m,,,
asset,AFS Bond 1215,4397562.84,0.0257,82,AFS,fixed,0.0,1-3y,,,0.4923
asset,Loan 1216,563548.85,0.0568,16,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1217,3330463.5,0.0551,22,AFS,fixed,0.0,<1m,,,
asset,AFS Bond 1218,3814388.02,0.0286,13,AFS,float,0.35,1-3y,,,
asset,Loan 1219,3429731.39,0.0541,82,LOANS,float,0.36,5+y,,,
asset,Mortgage 1220,1053032.73,0.0392,111,LOANS,float,0.82,3-6m,,,
asset,Mortgage 1221,4378880.5,0.0213,115,LOANS,float,0.61,<1m,,,
asset,Loan 1222,2910537.7,0.0656,79,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1223,2281430.51,0.0411,130,LOANS,float,0.33,5+y,,,
asset,Loan 1224,685186.85,0.0651,75,LOANS,float,0.42,5+y,,,
asset,Loan 1225,1984190.29,0.0662,7,LOANS,float,0.46,1-3y,,,
asset,Mortgage 1226,4391501.87,0.0229,276,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1227,961413.23,0.0845,49,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1228,4473907.88,0.0691,349,LOANS,float,0.8,3-6m,,,
asset,Mortgage 1229,3093476.44,0.0281,81,LOANS,float,0.81,6-12m,,,
asset,Loan 1230,214048.87,0.0434,65,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1231,2026835.59,0.0761,54,LOANS,float,0.77,1-3m,,,
asset,Loan 1232,3339120.43,0.0304,15,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1233,637719.31,0.0474,80,LOANS,fixed,0.0,5+y,,,
asset,Loan 1234,3906175.25,0.0419,39,LOANS,float,0.32,3-5y,,,
asset,Loan 1235,3420629.9,0.0448,8,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 1236,7329867.13,0.0159,54,AFS,fixed,0.0,3-5y,,,0.0037
asset,AFS Bond 1237,1332267.57,0.0571,53,AFS,float,0.62,5+y,,,0.0757
asset,Loan 1238,851167.27,0.0616,14,LOANS,float,0.81,<1m,,,
asset,Loan 1239,3711790.78,0.0777,74,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 1240,2589758.05,0.0415,83,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 1241,1945510.82,0.0468,227,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1242,3223325.3,0.0824,16,LOANS,float,0.35,5+y,,,
asset,Loan 1243,2721308.35,0.0339,71,LOANS,float,0.73,3-6m,,,
asset,Loan 1244,1964215.65,0.0493,67,LOANS,float,0.57,3-5y,,,
asset,Cash,1237019.57,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 1246,4190528.0,0.0595,166,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 1247,3890600.52,0.0255,45,AFS,fixed,0.0,6-12m,,,0.1964
asset,AFS Bond 1248,4785277.9,0.0571,16,AFS,float,0.48,1-3m,,,
asset,AFS Bond 1249,2712860.12,0.0383,80,AFS,fixed,0.0,<1m,,,
asset,Loan 1250,2560278.12,0.0556,53,LOANS,float,0.5,5+y,,,
asset,Loan 1251,1237473.97,0.0315,15,LOANS,float,0.36,3-6m,,,
asset,AFS Bond 1252,2708883.66,0.0376,41,AFS,fixed,0.0,1-3m,,,-0.3357
asset,Loan 1253,471124.97,0.0323,48,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1254,2250118.21,0.0573,130,LOANS,float,0.33,5+y,,,
asset,AFS Bond 1255,6048657.54,0.0561,44,AFS,fixed,0.0,3-6m,,,
asset,AFS Bond 1256,6373461.91,0.0332,7,AFS,float,0.88,6-12m,,,
asset,Mortgage 1257,5946373.13,0.0676,167,LOANS,float,0.36,6-12m,,,
asset,Loan 1258,2430613.83,0.0632,65,LOANS,float,0.71,3-6m,,,
asset,AFS Bond 1259,2848061.25,0.0235,63,AFS,float,0.45,5+y,,,0.1673
asset,Mortgage 1260,2873500.84,0.0489,216,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1261,3279525.26,0.0801,60,LOANS,float,0.36,3-5y,,,
asset,AFS Bond 1262,6221311.85,0.0461,8,AFS,float,0.53,1-3y,,,0.3223
asset,AFS Bond 1263,7416081.43,0.0219,83,AFS,float,0.7,1-3y,,,-0.4548
asset,Mortgage 1264,2954429.45,0.0391,257,LOANS,float,0.24,1-3m,,,
asset,Loan 1265,1449597.18,0.0877,19,LOANS,float,0.27,3-5y,,,
asset,Mortgage 1266,1160295.77,0.0545,161,LOANS,float,0.22,<1m,,,
asset,AFS Bond 1267,3394205.86,0.0243,14,AFS,float,0.76,6-12m,,,0.3273
asset,Loan 1268,2170420.38,0.0403,20,LOANS,float,0.47,1-3m,,,
asset,Loan 1269,2017354.34,0.0341,22,LOANS,fixed,0.0,5+y,,,
asset,Loan 1270,1842362.57,0.0726,79,LOANS,float,0.31,3-6m,,,
asset,Mortgage 1271,3512375.11,0.0542,133,LOANS,float,0.34,6-12m,,,
asset,Loan 1272,1717100.28,0.0785,68,LOANS,float,0.84,6-12m,,,
asset,Loan 1273,348522.2,0.0355,44,LOANS,float,0.44,6-12m,,,
asset,Mortgage 1274,5049923.82,0.0288,151,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1275,3289140.76,0.0655,351,LOANS,fixed,0.0,<1m,,,
asset,Loan 1276,3793611.97,0.0444,41,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1277,2733296.37,0.034,69,LOANS,fixed,0.0,6-12m,,,
asset,Cash,1426777.35,0.0,0,CASH,float,1.0,<1m,,,
asset,Cash,283680.73,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1280,3112848.51,0.0496,32,LOANS,float,0.32,1-3y,,,
asset,Loan 1281,301527.94,0.0683,57,LOANS,float,0.47,5+y,,,
asset,Loan 1282,343543.71,0.045,47,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 1283,3423796.19,0.0234,284,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1284,1260739.17,0.0397,83,LOANS,fixed,0.0,<1m,,,
asset,Loan 1285,671775.25,0.0745,15,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 1286,5580373.56,0.0219,10,AFS,float,0.42,3-5y,,,-0.205
asset,Loan 1287,1879820.95,0.0329,55,LOANS,fixed,0.0,3-5y,,,
asset,Loan 1288,399177.97,0.0303,37,LOANS,float,0.74,3-6m,,,
asset,AFS Bond 1289,1999892.68,0.0157,7,AFS,fixed,0.0,3-6m,,,-0.0505
asset,AFS Bond 1290,5599696.44,0.0178,27,AFS,fixed,0.0,3-5y,,,
asset,Loan 1291,1779584.04,0.0365,30,LOANS,float,0.43,1-3y,,,
asset,Loan 1292,2258470.08,0.0863,35,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1293,1428797.75,0.0309,33,LOANS,float,0.21,6-12m,,,
asset,Loan 1294,2700254.47,0.0467,33,LOANS,float,0.23,6-12m,,,
asset,Loan 1295,2475702.57,0.089,74,LOANS,fixed,0.0,5+y,,,
asset,Cash,2141116.08,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1297,3844331.88,0.066,23,LOANS,float,0.67,3-6m,,,
asset,Loan 1298,3094521.88,0.0713,8,LOANS,float,0.25,1-3y,,,
asset,AFS Bond 1299,3866836.74,0.038,70,AFS,fixed,0.0,1-3y,,,0.2257
asset,Mortgage 1300,1066458.41,0.0211,218,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1301,4786228.72,0.051,130,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1302,967644.79,0.0525,36,LOANS,fixed,0.0,3-5y,,,
asset,Mortgage 1303,5729382.49,0.057,222,LOANS,float,0.29,3-5y,,,
asset,AFS Bond 1304,797056.07,0.0506,42,AFS,float,0.75,5+y,,,
asset,Loan 1305,3418352.41,0.0499,32,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1306,3687177.06,0.0893,83,LOANS,fixed,0.0,5+y,,,
asset,Loan 1307,1422220.57,0.0565,14,LOANS,fixed,0.0,5+y,,,
asset,Loan 1308,3823912.52,0.0331,32,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1309,2451996.47,0.0799,36,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1310,2954958.6,0.0487,37,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1311,1146083.84,0.0471,31,LOANS,float,0.88,3-6m,,,
asset,AFS Bond 1312,4108780.3,0.0578,27,AFS,float,0.58,6-12m,,,0.2566
asset,Loan 1313,2120111.71,0.0741,67,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1314,3705479.65,0.0187,25,AFS,float,0.72,1-3y,,,
asset,Mortgage 1315,2286458.61,0.0432,347,LOANS,float,0.4,1-3y,,,
asset,Loan 1316,1466289.73,0.0729,25,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1317,3474289.48,0.0738,59,LOANS,float,0.54,6-12m,,,
asset,Cash,995547.75,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1319,2635985.14,0.0653,21,LOANS,float,0.82,6-12m,,,
asset,AFS Bond 1320,1717717.87,0.0493,50,AFS,float,0.84,1-3y,,,
asset,Mortgage 1321,4174898.72,0.0384,257,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 1322,2211764.35,0.0217,74,LOANS,float,0.64,3-5y,,,
asset,Mortgage 1323,1739421.41,0.0503,190,LOANS,fixed,0.0,1-3m,,,
asset,Mortgage 1324,5758891.23,0.0621,119,LOANS,fixed,0.0,5+y,,,
asset,Loan 1325,2904115.98,0.0531,72,LOANS,fixed,0.0,1-3m,,,
asset,AFS Bond 1326,1743677.06,0.0342,74,AFS,float,0.65,3-5y,,,0.1879
asset,AFS Bond 1327,4895598.28,0.048,19,AFS,fixed,0.0,3-5y,,,
asset,Mortgage 1328,4987669.73,0.0607,263,LOANS,float,0.72,3-5y,,,
asset,Loan 1329,3950696.87,0.079,18,LOANS,fixed,0.0,<1m,,,
asset,AFS Bond 1330,3633797.04,0.0338,27,AFS,float,0.81,1-3m,,,-0.1219
asset,Loan 1331,2875379.35,0.0419,70,LOANS,fixed,0.0,<1m,,,
asset,Loan 1332,3294607.73,0.0411,29,LOANS,fixed,0.0,5+y,,,
asset,AFS Bond 1333,2445139.37,0.0556,19,AFS,float,0.61,5+y,,,-0.4649
asset,Mortgage 1334,1399049.01,0.0243,201,LOANS,fixed,0.0,<1m,,,
asset,Loan 1335,2425456.32,0.0587,7,LOANS,fixed,0.0,<1m,,,
asset,Loan 1336,3829812.19,0.0699,18,LOANS,fixed,0.0,1-3m,,,
asset,Loan 1337,227595.44,0.0662,66,LOANS,float,0.85,5+y,,,
asset,Loan 1338,1831923.76,0.0522,36,LOANS,float,0.9,3-6m,,,
asset,Mortgage 1339,2892178.49,0.0229,111,LOANS,float,0.81,<1m,,,
asset,Loan 1340,2853571.42,0.0735,9,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1341,2216391.49,0.0871,53,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 1342,4294380.53,0.0438,61,LOANS,float,0.66,3-5y,,,
asset,Cash,2050285.71,0.0,0,CASH,float,1.0,<1m,,,
asset,Loan 1344,1568781.33,0.0327,35,LOANS,float,0.67,1-3y,,,
asset,Loan 1345,3008977.61,0.0776,66,LOANS,float,0.5,3-5y,,,
asset,AFS Bond 1346,7289020.72,0.048,24,AFS,float,0.73,5+y,,,0.3429
asset,Loan 1347,2373191.97,0.0814,22,LOANS,fixed,0.0,6-12m,,,
asset,AFS Bond 1348,2760112.29,0.0453,63,AFS,float,0.42,<1m,,,-0.4152
asset,Loan 1349,2254538.05,0.0446,17,LOANS,fixed,0.0,<1m,,,
asset,Loan 1350,2919907.59,0.0396,41,LOANS,float,0.83,1-3m,,,
asset,Mortgage 1351,4329663.41,0.0676,129,LOANS,fixed,0.0,1-3y,,,
asset,Mortgage 1352,3459793.91,0.0598,354,LOANS,float,0.81,5+y,,,
asset,AFS Bond 1353,985002.71,0.0304,77,AFS,float,0.76,5+y,,,-0.4268
asset,Loan 1354,1086796.29,0.0455,17,LOANS,float,0.26,3-6m,,,
asset,Mortgage 1355,5686053.25,0.0572,353,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1356,1390814.71,0.0528,45,LOANS,fixed,0.0,<1m,,,
asset,Mortgage 1357,1949288.38,0.0394,246,LOANS,float,0.42,5+y,,,
asset,Mortgage 1358,4982826.51,0.046,114,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1359,3438975.7,0.049,69,LOANS,float,0.79,3-5y,,,
asset,Loan 1360,2485568.57,0.0388,82,LOANS,fixed,0.0,3-6m,,,
asset,Loan 1361,3963273.43,0.0374,33,LOANS,float,0.64,6-12m,,,
asset,Loan 1362,3872683.67,0.0335,32,LOANS,float,0.31,5+y,,,
asset,Mortgage 1363,5052093.26,0.055,151,LOANS,fixed,0.0,5+y,,,
asset,Loan 1364,1688869.88,0.0891,8,LOANS,fixed,0.0,1-3y,,,
asset,Loan 1365,1805262.39,0.0584,56,LOANS,float,0.73,<1m,,,
asset,Loan 1366,1275551.51,0.0718,76,LOANS,fixed,0.0,6-12m,,,
asset,Loan 1367,1428990.63,0.0775,44,LOANS,fixed,0.0,6-12m,,,
asset,Mortgage 1368,3885787.05,0.0421,134,LOANS,float,0.4,1-3m,,,
asset,Loan 1369,3043853.57,0.0741,52,LOANS,fixed,0.0,3-5y,,,
asset,AFS Bond 1370,1264608.81,0.0503,54,AFS,fixed,0.0,6-12m,,,-0.0654
asset,Mortgage 1371,1841114.59,0.0228,151,LOANS,float,0.88,<1m,,,
asset,Loan 1372,2158653.68,0.0503,57,LOANS,float,0.88,1-3m,,,
asset,Loan 1373,1115250.6,0.0593,54,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 1374,4976626.05,0.0529,255,LOANS,float,0.81,3-6m,,,
asset,Mortgage 1375,3225591.41,0.0206,102,LOANS,fixed,0.0,<1m,,,
asset,Loan 1376,2741410.4,0.0606,81,LOANS,fixed,0.0,1-3y,,,
asset,Cash,1250796.08,0.0,0,CASH,float,1.0,<1m,,,
asset,Mortgage 1378,1472766.19,0.0496,282,LOANS,float,0.54,3-6m,,,
asset,Mortgage 1379,1497206.28,0.0232,267,LOANS,fixed,0.0,5+y,,,
asset,Mortgage 1380,2968982.72,0.0609,359,LOANS,float,0.24,1-3y,,,
asset,Mortgage 1381,4950338.46,0.0262,120,LOANS,fixed,0.0,1-3m,,,
